Please answer if you want to remove mem.log:
rm: remove regular file 'mem.log'? Starting server. Will Monitor and restart the server if crashes...
time="2020-02-17T02:43:41-06:00" level=info msg="starting server on port 10000..."
time="2020-02-17T02:43:41-06:00" level=info msg="Found log file, restoring cache from mem.log"
time="2020-02-17T02:55:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:55:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:55:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:56:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:56:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:56:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:56:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:56:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:56:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:57:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:57:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:57:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:57:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:57:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:57:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:58:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:58:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:58:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:58:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:58:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:58:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:59:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:59:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:59:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:59:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:59:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T02:59:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:00:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:00:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:00:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:00:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:00:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:00:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:01:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:01:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:01:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:01:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:01:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:01:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:02:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:02:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:02:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:02:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:02:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:02:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:03:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:03:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:03:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:03:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:03:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:03:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:04:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:04:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:04:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:04:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:04:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:04:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:05:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:05:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:05:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:05:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:05:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:05:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:06:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:06:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:06:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:06:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:06:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:06:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:07:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:07:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:07:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:07:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:07:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:07:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:08:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:08:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:08:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:08:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:08:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:08:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:09:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:09:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:09:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:09:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:09:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:09:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:10:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:10:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:10:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:10:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:10:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:10:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:11:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:11:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:11:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:11:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:11:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:11:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:12:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:12:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:12:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:12:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:12:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:12:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:13:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:13:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:13:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:13:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:13:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:13:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:14:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:14:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:14:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:14:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:14:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:14:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:15:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:15:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:15:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:15:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:15:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:15:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:16:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:16:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:16:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:16:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:16:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:16:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:17:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:17:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:17:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:17:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:17:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:17:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:18:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:18:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:18:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:18:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:18:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:18:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:19:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:19:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:19:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:19:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:19:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:19:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:20:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:20:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:20:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:20:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:20:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:20:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:21:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:21:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:21:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:21:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:21:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:21:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:22:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:22:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:22:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:22:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:22:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:22:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:23:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:23:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:23:22-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:23:32-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:23:42-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:23:52-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:24:02-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
time="2020-02-17T03:24:12-06:00" level=debug msg="gets done 535262, sets done 10786, prefix done 0"
