Please answer if you want to remove mem.log:
rm: remove regular file 'mem.log'? Starting server. Will Monitor and restart the server if crashes...
time="2020-02-17T01:37:06-06:00" level=info msg="starting server on port 10000..."
time="2020-02-17T01:37:06-06:00" level=info msg="Found log file, restoring cache from mem.log"
time="2020-02-17T01:37:46-06:00" level=info msg="done recovering from mem.log, read 1048576 lines, results in 1048576 valid entries."
time="2020-02-17T01:37:46-06:00" level=info msg="server started on time: 2020-02-17 01:37:46.463828792 -0600 CST m=+40.167235744"
time="2020-02-17T01:40:36-06:00" level=debug msg="gets done 17370838, sets done 0, prefix done 0"
time="2020-02-17T01:40:46-06:00" level=debug msg="gets done 18410264, sets done 0, prefix done 0"
time="2020-02-17T01:40:56-06:00" level=debug msg="gets done 18769720, sets done 9323, prefix done 0"
time="2020-02-17T01:41:06-06:00" level=debug msg="gets done 18787125, sets done 25831, prefix done 0"
time="2020-02-17T01:41:16-06:00" level=debug msg="gets done 18804036, sets done 42283, prefix done 0"
time="2020-02-17T01:41:26-06:00" level=debug msg="gets done 18820515, sets done 58280, prefix done 0"
time="2020-02-17T01:41:36-06:00" level=debug msg="gets done 18836146, sets done 74679, prefix done 0"
time="2020-02-17T01:41:46-06:00" level=debug msg="gets done 18853849, sets done 91289, prefix done 0"
time="2020-02-17T01:41:56-06:00" level=debug msg="gets done 18873176, sets done 107942, prefix done 0"
time="2020-02-17T01:42:06-06:00" level=debug msg="gets done 18890565, sets done 124365, prefix done 0"
time="2020-02-17T01:42:16-06:00" level=debug msg="gets done 18907570, sets done 141061, prefix done 0"
time="2020-02-17T01:42:26-06:00" level=debug msg="gets done 18925382, sets done 157398, prefix done 0"
time="2020-02-17T01:42:36-06:00" level=debug msg="gets done 18941875, sets done 174150, prefix done 0"
time="2020-02-17T01:42:46-06:00" level=debug msg="gets done 18958574, sets done 190251, prefix done 0"
time="2020-02-17T01:42:56-06:00" level=debug msg="gets done 18972924, sets done 206665, prefix done 0"
time="2020-02-17T01:43:06-06:00" level=debug msg="gets done 18986789, sets done 222938, prefix done 0"
time="2020-02-17T01:43:16-06:00" level=debug msg="gets done 19004172, sets done 239901, prefix done 0"
time="2020-02-17T01:43:26-06:00" level=debug msg="gets done 19020493, sets done 256497, prefix done 0"
time="2020-02-17T01:43:36-06:00" level=debug msg="gets done 19035302, sets done 272877, prefix done 0"
time="2020-02-17T01:43:46-06:00" level=debug msg="gets done 19050010, sets done 288624, prefix done 0"
time="2020-02-17T01:43:56-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:44:06-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:44:16-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:44:26-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:44:36-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:44:46-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:44:56-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:45:06-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:45:16-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:45:26-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:45:36-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:45:46-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:45:56-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:46:06-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:46:16-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:46:26-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
time="2020-02-17T01:46:36-06:00" level=debug msg="gets done 19057089, sets done 295789, prefix done 0"
